,text,label
293,നിങ്ങളുടെ ഭാഷ സുപ്രീംകോടതി ചീഫ് ജസ്റ്റിസ് എന്ന മട്ടിലാണ് സഹോ nnഇന്ത്യൻ ദത്തെടുക്കൽ നിയമ പ്രകാരം സിംഗിൾ ആയവർക്ക് അടോപ്റ്റ ചെയ്യാം ഗേ വിവാഹ നിയമം എന്നൊന്ന് നിലവിലില്ലാത്തതിനാൽ ഇവർ രണ്ടും നിയമപരമായി ഇപ്പോഴും സിംഗിളാണ് ,Non_hope_speech
294,easy share super aanu ,Non_hope_speech
295,njanum oro mobilil tubil kayarumbol broyude channelinu subscribe adikkumnnsupport und ttaaa ,Non_hope_speech
296,cusatian ,not-Malayalam
297,bro dark web kuriche oru vdo cheyu ,Non_hope_speech
298,ഇനിയും കൊറേ പേര് അങ്ങനെ തന്നെ അവതരിപ്പിക്കും ,Non_hope_speech
299,plssred t shirtniglde peru polum recognise cheyth ormayil illaso nigal dayav cheyth 18th century il poyi jeeviku21st il jeevikknel alpam samoohika prathibandatha jeevithathil kondu varuat oru samooha jeevi aakumanushyare manadikiyt manushyaros samsarikuariyathe karym samsarikkruthpls janakeeya kodathiyil alpam koodi ariv ullavare kondu varu ,Hope_speech
300,belated happy anniversary suryaammaaaa ishan ikkkaaaaa ,Hope_speech
301,എല്ലാവര്ക്കും പിടിപെടാൻ ഉള്ള സാധ്യത പോലെ മാത്രമേ ഉള്ളൂ ,Non_hope_speech
302,dr rajesh kumar oho ,Non_hope_speech
303,ഒരുതരം ശാരീരിക വൈകല്യം അല്ലാതെ ഒന്നും ഇല്ലഅതുമല്ല നിന്നെയൊന്നും ആണുങ്ങൾ എന്ന് പറയാൻ പറ്റില്ലവീട്ടുകാരെ നാണം കെടുത്തിയിട്ടു എന്തു ഒലക്കയടാ കിട്ടിയത് രണ്ടെണ്ണത്തിനെയും ആരൊക്ക തേച്ചിട്ടു പോയിക്കാണുംഅങ്ങനെ ഉള്ളവർക്ക് ഇതുതന്നെയാണ് നല്ലത് ,Non_hope_speech
304,ഈ 918 ചർച്ചക്ക് വിളിച്ചല്ലല്ലോ ഉളകൾ പോടാ pure ,Non_hope_speech
305,alloy kid അന്റെ വിശ്വാസം അനേ രെക്ഷിക്കട്ടെ ,Non_hope_speech
306,valare rasakaramaya interview positive aayi edukkunnu ellavarkum nallath varatte ,Hope_speech
307,സർവശക്തനായ ഈശോയുടെ അനുഗ്രഹംഎനും സൂര്യയ്ക്കും കുടുംബതിനും നൽകാടെയൊന് ഞാൻ പ്രാർത്ഥികുനു ,Hope_speech
308,super suryammaaa love ,Hope_speech
309,dr rajesh kumar thank ,not-Malayalam
310,വെരി ഗുഡ് സതാചാര തെണ്ടികളോട് പോകാൻ പറ ,Non_hope_speech
311,chainees product ban cheydha pore valanje pidikkano bro ,Non_hope_speech
312,kukku kukkoos smiling face hearts ,Non_hope_speech
313,upayogikunna china phones ini ban avuo ,Non_hope_speech
314,മതങ്ങൾ ചുരുങ്ങി ചിന്തിക്കുന്നു മനുഷ്യൻ വിശാലമായി ചിന്തിക്കുന്നു ,Hope_speech
315,asha shinu ആര് ,Non_hope_speech
316,like ,not-Malayalam
317,app ഇല്ലാതെ നമുക്കു ജീവിക്കാൻ പറ്റില്ലേ ,Non_hope_speech
318,eallarukkum avaravarude ishttangal undakum eandhu cheyyan good ,Non_hope_speech
319,അരുൺ ഭായ് ഒരു രക്ഷയില്ല കേട്ടോ ,Hope_speech
320,nigal okk denmark jiviedavaraa allahu kakattee ,Non_hope_speech
321,suppose eppo oralkki rogam vannu mari ayalkki oru issueum ella enkil pinne adehathinu secound time varumo ,Non_hope_speech
322,മൈരാണ് ഇത്തരം ലൈംഗിക വൈകൃതം ഉള്ളവർ എന്തിനും മടിക്കില്ല ,Non_hope_speech
323,ഇത് കേട്ട് ആരും കയ്യിലുള്ള ഫോണും ടിവിയും എറിഞ്ഞ് പൊട്ടിക്കരുത് അത് നമ്മൾ പൈസ കൊടുത്ത് വാങ്ങിയതാണെന്ന് ഓർക്കുക പുതിയത് വാങ്ങാതെ സൂക്ഷിക്കുക ,Non_hope_speech
324,ponnu makkkale dhayavu cheyth seenakkalle avanmar thanna oru panikond loagath evdeyum kakkoosilpolum povan vayya ,Non_hope_speech
325,abdul aziz shamsudeen mistaken ,not-Malayalam
326,ajithu sebastian aaaa ,not-Malayalam
327,ആ ബനിയനു മേലെ കൊട്ടിട്ട വണപ്പൻ എന്തു വണത്തരം ഒക്കെ ആണു പറയുന്നത് അതു എന്താന്നു ചോദിച്ചാൽ അവനു അതറിയില്ല ശരിക്കും എന്താണ്‌ ,Non_hope_speech
328,അത് ഇന്ത്യൻ സമൂഹത്തിൽ അംഗീകരിക്കപ്പെട്ടതുകൊണ്ടല്ലേ അവർ ഒന്നിച്ചു ജീവിക്കുന്നത് ,Hope_speech
329,ഞാനും ഒരാളെ സ്നേഹിക്കുന്നു നമുക്ക് രണ്ടു പേർക്കും പരസ്പരം ഇഷ്ടമാണ് വിവാഹം കഴിച്ച് ഒരുമിച്ച് ജീവിക്കണമെന്നാണ് രണ്ട് പേർക്കും ആഗ്രഹം പക്ഷെ നമ്മുടെ സമൂഹം ,Hope_speech
330,ചാനലിലൂടെ ഗംഭീരമായ ചർച്ച നടക്കുമ്പോഴും ഇതൊന്നും ആരു പറഞ്ഞു തരുന്നില്ല മാസ്ക്കിടണം മാസ്ക്കിടണം ഇതു മാത്രമാണ് പറയുന്നത് സാധാരണ ജന്ങ്ങൾക്ക് ഇതുപോലെ പറഞ്ഞ് മനസ്സിലാക്കി കൊടുക്കണം ,Hope_speech
331,love ammaa ,Hope_speech
332,america yeyum sradhiknmore nanayathinte vashangalan randum pakisthaneyum ,Non_hope_speech
333,hi suryama l love ,not-Malayalam
334,80k akkah rolling floor laughing rolling floor laughing rolling floor laughing ,Non_hope_speech
335,ഒരൊറ്റ ജീവിതം മാത്രം നിങ്ങൾ പൊളിക്ക് ബ്രോസ് ,Hope_speech
336,സത്യം വളരെ സത്യം ,Non_hope_speech
337,ഏറെക്കാലം ആയി ഒരു സെക്യൂരിറ്റി appsum use ചെയ്യാത്ത le njn ,Non_hope_speech
338,jtzpranav тнαηχ вяσ ,not-Malayalam
339,avatharaka vulgurayanu avare treateyunath ,Non_hope_speech
340,ithinu comment idathe pokan pattunnilla rajuvettane kurich paranjapoloke ente ullu vingipoykannu neranju poy ,Non_hope_speech
341,sir ac മാർക്കറ്റിൽ നിന്ന് പ്രോ വേർഷൻ ഡൗൺലോഡ് ചെയ്യുന്നത് കൊണ്ട് വല്ല കുഴപ്പവും ഉണ്ടോ ,Non_hope_speech
342,mhmd msthfa deen illattavan marod paranjitt karim illa avar okk anubavikum bol manasil ayikolum ,Non_hope_speech
343,കറുത്ത കോട്ടുകാരാ നീ എവിടുന്നു വന്നു ഇവർക്കും ജീവിക്കണ്ടെ സോനുവിനും നികേഷിനും സപ്പോർട്ട്കൊടുക്കൂ പാവം അവരെ വെറുതെ വിടൂ ,Hope_speech
344,happy mothers day ee video kandu njan otheri karanju chechi ummaaaa njan lekshmi ,Hope_speech
345,എന്തായാലും arun getting smart ,Hope_speech
346,yahya ikr rolling floor laughing rolling floor laughing ,Non_hope_speech
347,sreekesh mohanan അപ്പോൾ നിങ്ങൾ സമ്മതിച്ചു aryan migration theory സത്യം ആണ് എന്ന് കൊടു ഹസ്താഭിവാദം കൈ nസങ്കികൾ ഇപ്പോഴും ഇത് ബ്രിട്ടീഷ് theory എന്ന് പറയുന്ന ,Non_hope_speech
348,thank sir ,not-Malayalam
349,free fire illaloo chetta ,Non_hope_speech
350,സൂരൃചേച്ചി ഞാനും കരഞ്ഞുപോയി ,Hope_speech
351,oral kurach aanu ഒരു പിരി പോയപോലെ ,Non_hope_speech
352,ithu onnum njn upayogikathilaaa ,Non_hope_speech
353,ha ha ha ha rolling floor laughing rolling floor laughing ,Non_hope_speech
354,bro marijuvanaganja legalization debate venam ,Non_hope_speech
355,എന്നെ വെറുത്താലും ശശികലയെ വെറുക്കരുത് ,Non_hope_speech
356,god bless friendsnരണ്ടുപേരും നിഷ്കളങ്കമായി സംസാരിക്കുന്നു ,Hope_speech
357,pes ഇതിൽ പെടുന്നില്ലല്ലോ ,Non_hope_speech
358,dr antral gastritis dr ee asukathinu thyru ulli sabola kazhikkan pattumo dr ,Non_hope_speech
359,mustharifa panoorനിങ്ങളുടെ മകനോ മകളോ ipo ഇല്ലെങ്കിൽ ഭാവിയിൽ ഇങ്ങനെ വന്നു പറഞ്ഞാല് എന്ത് ചെയ്യുംnകേട്ടപാടെ അംഗീകരിക്കാ ,Non_hope_speech
360,dr njanum hus nattil ethiquarentine il anu innu 10days ayi kuzhappam illadr paranjapole ellam cheyunnundthank ,Non_hope_speech
361,ഓഡ്രാ കെവ്യെ കണ്ടം വഴി ,Non_hope_speech
362,karthik okz ഇതിൽ തന്നെ പറഞ്ഞു വീട്ടുകാരോട് പോലും ഈ കാര്യങ്ങൾ തുറന്നു പറയാൻ പറ്റാത്ത സാഹചര്യം എന്ന് അങ്ങനെ ഇരിക്കെ nവീട്ടുകാരെ പേടിച്ച് തല കുനിച്ച് തന്ന്n ജീവിതകാലം മുഴുവൻ നമുക്ക് തലവേദന ആവില്ലേന്ന് nകണ്ടാൽ തിരിച്ചറിയില്ല മനസ്സിലല്ലേ ഇവറ്റകളുടെ കളി ,Non_hope_speech
363,ആരാടാ ഇതിനു ഡിസ്‌ലൈക്ക് അടിച്ചത് പട്ടികളെ ,Non_hope_speech
364,sir covid ഉണ്ടായി സുഖം പ്രാപിച്ച രോഗിക് വീണ്ടും covid വരുമൊ ,Non_hope_speech
365,surya നീ വേറെ വീഡിയോകൾക്ക് ഇട്ടേക്കുന്ന കമന്റ്‌ വായിച്ചു ഞാൻ അന്നേരം മനസ്സിലായി നിന്റെ നിലവാരം അതുകൊണ്ട് ഒന്നും പറയുന്നില്ല ,Non_hope_speech
366,ellarum engane ayal pinne nammalokke undavumayrnno ,Non_hope_speech
367,sreekesh mohanan ഒരു ദ്രാവിഡൻ ആയ എനിക്ക് എന്തിന് ആണ് ജാതി ഭ്രാന്ത് എന്റ dna ഒരിക്കലും മാറില്ല മതം വിട്ടാലും ,Hope_speech
368,sa sree nthank dear ,not-Malayalam
369,ചെറുപ്പതിലെ പ്റകൃദി വിരുദ്ധ ലൈംഗിക ബന്ധം തുടങ്ങി യാൽ ഇതാവും അവസ്ഥ n ,Non_hope_speech
370,ലോകത്തിൻ്റെ ഇന്നത്തെ അവസ്ഥക്ക് കാരണക്കാരായ ചൈന അകാരണമായി ഇന്ത്യയെ ആക്രമിച്ചാൽ ശക്തമായി ഇന്ത്യ നേരിടുംചൈനതീർന്ന് ,Non_hope_speech
371,സഹോദര നാളെ സമൂഹത്തിൽ പരസ്പര സമ്മതത്തോടെ ലൈംഗിക ബന്ധത്തിൽ ഏർപ്പെടുന്ന കുറെ അധികം അച്ഛനും പെൺമക്കളും തെരുവിലിറങ്ങി ഞങ്ങൾക്ക് റൈറ്സ് വേണം ഒരുമിച്ചു ജീവിക്കണം ഈന്നൊക്കെ പറഞ്ഞു സമരം ചെയ്താൽ ലോകം എങ്ങോട്ടാണ് പോകുക എന്നത് ചിന്തിക്കുന്നുണ്ടോ കല്യാണം എന്നാ വാക്കിന് പ്രേസക്തി ഇല്ലാ കല്യാണം എന്തിനാണ് ഒരു ആവിഷവുമില്ല ,Non_hope_speech
372,good message llike ,not-Malayalam
373,പ്രിയ ഡോക്ടർnഇതുപോലെ ഉള്ള നല്ല വീഡിയോ ചെയ്യാൻ തങ്ങൾക്ക് ഇനിയും മുന്നോട്ട് സാധിക്കട്ടെപാവപ്പെട്ടവന്റെ ഡോക്ടർഡോക്ടർ നു എല്ലാവരും ലൈക്ക് കൊടുക്കാൻ അഭ്യർത്ഥിക്കുന്നുnsunilbabukarichal ,Hope_speech
374,god life രണ്ടു മനുഷ്യന്മാർ സ്നേഹിച്ച് സ്വസ്തമായി സമാധാനമായി ഒന്നിച്ചു ജീവിക്കുന്നത് വല്യ തെറ്റ് തന്നെnnതൂക്കിക്കൊന്നു കള യാഥാസ്ഥിതിക മുസ്ലിങ്ങൾക്ക് പറ്റുമായിരുന്നു എങ്കിൽ ചെയ്യും എന്ന് എനിയ്ക്ക് നല്ല ഉറപ്പുണ്ട് ,Non_hope_speech
375,ജലത്തിലൂടെ വൈറസ് പടരാൻ സാധ്യത ഉണ്ടോ ,Non_hope_speech
376,കെവിൻ വരുന്നതിന് മുൻപ് നികേഷേട്ടന്റെ അനുഭവം കേട്ട് ആകെ വിഷമമായി nകെവിൻ വന്നു കഴിഞ്ഞു ചിരിച്ചു ചിരിച്ചു ഒരുപരുവമായി ,Non_hope_speech
377,ഒരു കുട്ടിയുടെ sexual orientation അത് ജന്മനാ തീരുമാനിക്കപ്പെടുന്നതാണ്അത് ഞങ്ങൾ എടുത്തു വളർത്തി എന്നുള്ളത് കൊണ്ട് മാറില്ലഈ തെറ്റുധാരണകൾ ഒക്കെ ആണ് നമ്മുടെ സമൂഹത്തിൽ ഉള്ളവർക് മാറേണ്ടത്sexual orienation ഒരു ചോയ്സ് അല്ല ,Hope_speech
378,ദൈവം സഹായിച്ച് എനിക്ക് പുരുഷ ഫോർമോണിന്റെ കുറവൊന്നുമില്ല അതുകൊണ്ട് എനിക്ക് സ്വവർഗ്ഗഭോഗം ഇഷ്ടമല്ല ,Non_hope_speech
379,ഉണ്ണിയേട്ടൻ ,Non_hope_speech
380,iju eethu indiakkaranaa ,Non_hope_speech
381,ee kevin aaranu vellya aalaavan vendi kurachu fake accent um kurachu english um mix cheyth enthokkeyo paraynnu shokam ,Non_hope_speech
382,ശോഭ ആന്റ്റിയെയും കൊണ്ട് വരണം ,Non_hope_speech
383,guest നെ കൊണ്ട് വരുമ്പോൾ ഇത്തിരി വിവരം ഉള്ള ആളെ കൊണ്ട് വന്നു കൂടെ ,Non_hope_speech
384,coat itta vavval eth points define cheunnilla ,Non_hope_speech
385,aa karuppu valley uduppitta ayyale kannu kittadhrikkaan valla vaazhathottathilum kondu kachi ketty kondu nerthuoru vivarevum illallo saho nengalkkuso gyzzzzz superb nannaai sandhoshamaai jeevikkaan dheivem anugrehikkattenalladhu maatrem varatte broooossssarun superb avedharenem ,Non_hope_speech
386,അവസാനം അഭിപ്രായം പറഞ്ഞ ആ കുട്ടിക്ക് കാര്യയിട്ട് എന്തോക്കുഴപ്പമുണ്ട് ,Non_hope_speech
387,adithi ayi vilikkunbo ith pole buddi illathare vilikaruth ivar jeeviknadil ivan enthan kushunbface symbols mouth ,Non_hope_speech
388,കുണ്ടന്മാർക്ക് ഒക്കെ ഇപ്പൊ ഫ്രീക്ക് പേരായോ ,Non_hope_speech
389,sayyid hisham thangal ,not-Malayalam
390,ഇങ്ങനെയാണെങ്കിൽ രോഗിയിൽ നിന്ന് നേരിട്ട് അല്ലാതെ ഏതെങ്കിലും സ്ഥലത്ത് ആയ വൈറസ് നമ്മുടെ കയ്യിൽകൂടി ഉള്ളിലെത്തി രോഗി ആവാനുള്ള സാധ്യത കുറവല്ല രോഗി വായ് മറക്കാതെ ചുമക്കുന്ന സ്ഥലത്ത് ok ,Non_hope_speech
391,mub mubs ان كنت سفيها وجاهلا انا مستعد لاعلمك كل شيئ لا تعلم ,not-Malayalam
392,badusha tt59 ഞനങ്ങടെ ഒക്കെ അമ്മമാര് നാട്ടിൽ തന്നെ ഉണ്ടെടാ അവരുടെ മണ്ണാണ് ഇത് ആളത്ര ബിമാനം പിടിച്ചു പൊതച്ചു മൂടി കെട്ടി പോകാറില്ല പന്നിക്കൂട്ടങ്ങൾ ഓടടാ ബംഗാളി ആണേലും ഈ മണ്ണിൽ ആണല്ലോ നീ ഓ ഒട്ടകത്തിനാണോ അതോ പന്നിക്കാണോ നിന്റെ തുള്ളൽ കണ്ടിട്ട് വേസ്റ്റ് തിന്നുന്ന പണിക്കു ഉണ്ടായതാകാൻ ആണ് സാധ്യത ,Non_hope_speech
393,divan meeral sadharana pannikal umaye paksthanilekkanu paranju vidunnathu ,Non_hope_speech
394,എന്ത് തോൽവി ആടോ താൻ ഇത് 2020 ആണ് ,Non_hope_speech
395,എല്ലാ ആധികാരികമായ മതങ്ങളും ഇതിന് എതിരാണ്ഞാനൊരു മുസ്ലിം ആണ്nbut ഒരു കാര്യം എനിക്ക് ഉറപ്പാണ് ,Non_hope_speech
396,അടപടലം മൂഞ്ചി ണരര ,Non_hope_speech
397,vann kzhinnala pinna varanum chance indo plz rrply ,Non_hope_speech
398,s ഹഹ എന്നാലും താങ്കൾ തെറ്റ് ആണെന്ന് സമ്മത്തിക്കരുത് ആല്ലേ ,Non_hope_speech
399,pwolichu chettaa ,Non_hope_speech
400,വൃത്തി കെട്ടവൻമാർ നാറികൾഇവന്മാർ പരട്ടകൾ ,Non_hope_speech
401,pavam pattikkutti love ,Hope_speech
402,vyas deep nee mootram kudi poyit kalaku kerunna shanki ,Non_hope_speech
403,അത് തന്നെ പോലെ കാലം പുരോഗമിക്കുമ്പോൾ സ്വയം പുറകോട്ട് പോകുന്ന ആറാം നൂറ്റാണ്ട്കാർക്ക് ,Non_hope_speech
404,ഹഹ ഇതൊക്കെ കൊറച്ചു കഴിഞ്ഞു വയസ്സാകുമ്പോൾ തിരിഞ്ഞോളും മക്കളില്ലാതെ ബുദ്ദിമുട്ടുമ്പോൾ ഇതൊക്ക ചികിൽസിച്ചാൽമാറുന്ന പ്രശ്നമേ ഉണ്ടായിരുന്നുള്ളൂ നിങ്ങൾ വെറും ലൈംഗിക സുഖം മാത്രം അന്യൂഷിച്ചു ഒരു നശിച്ച ജന്മങ്ങൾ ചികില്സയ്ക്കൂ മാറിക്കോളും ,Non_hope_speech
405,live let live ,not-Malayalam
406,ارشد احمد rolling floor laughing rolling floor laughing rolling floor laughing rolling floor laughing rolling floor laughing rolling floor laughing കിടുവേ ,Non_hope_speech
407,ganga gangasujanth ah ok number ariyillallo njan vilikya 5 manikyu vilikya ,Non_hope_speech
408,iam aswin fan ,not-Malayalam
409,surya kiran എടാ മണ്ടാ sex illel പിന്നെ എന്നാ ഈമ്പാ ആണ് ഭാര്യ ,Non_hope_speech
410,ആദ്യം ഇന്ധന വില കൂട്ടി ജനങ്ങളെ ഒന്ന് ഉപദ്രവിക്കാതെ ഇരിക്ക്‌ ,Non_hope_speech
411,niviettan rahim ikka ,Non_hope_speech
412,സ്ത്രീ യെ വിവാഹം ചെയ്‌താൽ അവളുടെ ജീവിതം തകർക്കലാണോ ,Non_hope_speech
413,kundanadik vare propose ,Non_hope_speech
414,rameeze kp അത് ആപ്പ് ആണോ ,Non_hope_speech
415,sharafudheen sharaffu മച്ചൂന്റെ നാട്ടിൽ എന്തെങ്കിലും സംഭവിക്കുമ്പോളാണോ ചിരിക്കുന്നത് nഎന്തൊരു ആചാരം ,Non_hope_speech
416,system updateൽ download latest package ഉപയോഗിക്കുന്നത് കൊണ്ട് എന്തെകിലും പ്രോബ്ലം ഉണ്ടോ ,Non_hope_speech
417,ധത്തെടുക്കുന്ന കുട്ടിക്കും അവകാശമുണ്ട് ,Non_hope_speech
418,പബ്‌ജി കൊറിയൻ ആപ്പാണ് അല്ലാതെ ചൈനീസ് ആപ്പ് അല്ല ,Non_hope_speech
419,engane parayunavarkakum bhaviyil anubhavam undavuka ,Non_hope_speech
420,coat ഇട്ട് വന്ന പൊട്ടൻ red tshirt ഉം coat ഇട്ടേക്കുന്ന കണ്ടിട്ട് കാളവണ്ടിക്ക് radial ടയർ ഇട്ട പോലെ തോന്നിയത് എനിക്ക് മാത്രം ആണോ ,Non_hope_speech
421,vivaham enna mahathvamaya oru vakku ivark cherillavere valla vakkukal kandpidiku plzntha anthass ithokke parympokashtm ,Non_hope_speech
422,sir nallam paranju manasilakki tharunnu thank ,Non_hope_speech
423,ar creation എന്നെ സബ് ചെയ്ത തിരിച്ചും ചെയാം ,Non_hope_speech
424,കെവിനേ തേച്ചു ഒട്ടിച്ചു അരുൺ സാർ ,Non_hope_speech
425,athinte niyama vasham ariyaan vilippichathaa mandaaaaa ,Non_hope_speech
426,സോനുവിനും നികേഷിനും നല്ലൊരു കുടുംബജീവിതം ആശംസിക്കുന്നു ഒരു പെൺകുട്ടിയെയും ചതിച്ചില്ലല്ലോ അവർ അവരുടെ വഴി തിരഞ്ഞെടുത്തു ,Hope_speech
427,aaalude 10 le bisexual lover raju vettan ith kelkumbol ,Non_hope_speech
428,ghost trolls budhiyullavaru paranjutharumbo athum kelkan vayale athengane swantham peru velipedthanula dyryam ilathavanale ,Non_hope_speech
429,പുരുഷ ദമ്പതികളിലും തേപ്പ് ,Non_hope_speech
430,ഇവരെ വിധിക്കാൻ ഞാനാര് എന്നു പറയുന്നത് ഇത് അംഗീകരിക്കലല്ല ,Non_hope_speech
431,akhil dev കാത്തിരുന്നു കണ്ടോളു ,Non_hope_speech
432,ആദ്യത്തെ കമന്റിൽ തന്നെ കെവിൻ മരിച്ചു വീണ്ടും വീണ്ടും ശവത്തിൽ കുത്തല്ലേടാ ദുഷ്ടാ ,Non_hope_speech
433,andavaaa athokeyanu maranam ,Non_hope_speech
434,ashique shajahan ഇപ്പൊ തുറക്കാന്‍ സമരം ,Non_hope_speech
435,ആ ചേട്ടൻ രാജു ചേട്ടനും തമ്മിൽ പിരിയേണ്ടി വന്ന കഥ പറഞ്ഞപ്പോൾ ശരിക്കും സങ്കടം വന്നു പ്രണയത്തിന്റെ ഭാഷ എല്ലാവർക്കും എല്ലാവരിലും ഒരു പോലെ തന്നെ ,Hope_speech
436,ആപെണ്‍കുട്ടികളെ ദൈവം കാത്തെന്ന് പറയാം ,Non_hope_speech
437,shaahid muhammad hormone വ്യതിയാനം മാത്രമല്ല സഹോ അവരുടെ ബ്രെയിൻ അങ്ങനെയാണ് wire ചെയ്യപ്പെട്ടിരിക്കുന്നത് brain എടുത്തു കളയാൻ പറ്റില്ല അവരും നോർമൽ മനുഷ്യർ തന്നെയാണ് ഭൂരിപക്ഷം അല്ലാത്തതുകൊണ്ടു നമ്മൾ അവരെ ഒറ്റപ്പെടുത്താൻ ശ്രമിക്കുന്നു എന്നത് നമ്മുടെ തെറ്റാണ് ,Hope_speech
438,ലോക വ്യാപാര കരാറിൽ ഇരു രാജ്യങ്ങളും ഉള്ളതുകൊണ്ട് നിരോധിക്കാൻ പറ്റില്ലാ വേണമെങ്കിൽ ഇറക്കുമതി നികുതി കൂട്ടാം അതേ നടക്കൂ ,Non_hope_speech
439,ramla majeed ,not-Malayalam
440,million adikkaan veendi kaathirikkunnu ,Non_hope_speech
441,sonu oru pavam anu ,Hope_speech
442,എന്നിട്ടും 7 വർഷം ജീവിച്ചില്ലേഅപ്പോൾ തന്നെ അതിന്റെ ആ ഒരു ഇത് തീർന്നില്ലേ ഇപ്പോഴത്തെ കാലത്ത് ഇതൊക്കെ ധാരാളം ,Non_hope_speech
443,നിങ്ങളുടെ ജീവിതം സന്തോഷം ഉണ്ടാവട്ടെ ,Hope_speech
444,yes tik tok ban chayyanam ,Non_hope_speech
445,rohith b r better ന്റെ മീനിങ് അറിയില്ലേ ,Non_hope_speech
446,afinoo afinoo നിനക്ക് നിന്റെ വീട്ടിലെ കാര്യം തിരക്കിയാൽ പോരെ നാട്ടുകാർ എങ്ങനെ ആയാലും നിനക്ക് എന്താ ,Non_hope_speech
447,apol rogham badhicha aalude sariratil muzhuvan ethra virus undavum ,Non_hope_speech
448,ഇവർ പുരുഷന്മാർ ആണ് nപുരുഷനോട് ആകർഷണം ഉള്ള പുരുഷനെ പൊതുവേ ഗേgay എന്നും nസ്ത്രീയോട് ആകർഷണം ഉള്ള സ്ത്രീയെ ലെസ്ബിയൻlesbian nഎന്നും nരണ്ട് കൂട്ടരോടും ആകർഷണം ഉള്ളവരെ ബൈസെക്ഷ്വൽbisexual എന്നും വിളിക്കുന്നു ,Hope_speech
449,black coat itta aaalle njaan cmpltly support cheyyunnu ,Non_hope_speech
450,straight എന്ന വാക്കിന്റെ ഉപയോഗത്തിൽ തന്നെ ഇല്ലേ homosexuality heterosexuality യെ കളും എന്തോ മോശമാണ് എന്ന ഒരു kind gradation ,Hope_speech
451,enthina suryechi ingane vishamikunath happiness ayit erik 2 alum lokathinu kanich kodukuka jeevich ,Hope_speech
452,sir പറഞ്ഞ information ജീവിതകാലം മുഴുവൻ നമ്മൾ സ്വീകരിക്കേണ്ട കര്യങ്ങൾ തന്നെcovid ഇല്ലങ്കിൽ പോലും ,Hope_speech
453,ചേച്ചി സുന്ദരി ആയിട്ടുണ്ട് കേട്ടോ ശരിക്കും happy wedding anniversary ദീർഘ സുമംഗലി ആയിരിക്കട്ടെ ,Hope_speech
454,ഈ കറുത്ത കൊട്ടിട്ട തെണ്ടി എന്താണ് കണ കുണ പറയുന്നത് അവനിട്ടു ഒന്ന്‌ പൊട്ടിക്കണം എന്ന്‌ തോന്നിയത് എനിക്ക് മാത്രം ആണ് ,Non_hope_speech
455,onnu poda shigandhi ,Non_hope_speech
456,plus academy ചെറുപ്പത്തിൽ ഉണ്ടായിവരുന്ന ചിന്താഗതികളാണ് സ്വവർഗ്ഗരതിക്ക് കാരണം ,Non_hope_speech
457,സൂര്യ വണ്ണം കുറക്കണം അലയങ്കിൽ അമ്മയും മോനും ആണെന്ന് പറയും ഇഷാൻ വളരെ ചെറുത്‌ വണ്ണം നല്ലപോലെ കുറക്കണം ,Non_hope_speech
458,enikk ith illa lum alojikkanum pattilla ,Non_hope_speech
459,pure love ,not-Malayalam
460,ഒരുപാട് സന്തോഷം തോന്നുന്നു ഇത്തരം വിഷയങ്ങൾ ചർച്ചചെയ്യുന്ന ഒരു സമൂഹമായി നാം മാറിയല്ലോ ,Hope_speech
461,remya nandhini nhmm ,Non_hope_speech
462,tiktok inte parasyam onu nirodhichirunangil ,Non_hope_speech
463,upload sreejith panikar episode ,Non_hope_speech
464,ഗേ ആണ് പെണ്ണിനെ കെട്ടി രണ്ടുപേരുടെയും ജീവിതം കുളം തോണ്ടിയതിനെ പ്രകൃതിവിരുദ്ധം എന്ന് വിളിക്കാം കാരണം ഗേ ആയവൻ കെട്ടേണ്ടത് പെണ്ണിനെ അല്ല ,Hope_speech
465,പ്ലെ സ്റ്റോറിൽ recomnended apps എന്നും പറഞ്ഞ് കുറച്ചു ആപ്ലിക്കേഷൻസ് കാണിക്കുന്നു ഇത് റിമൂവ് ചെയ്യാൻ പറ്റുന്നില്ല ,Non_hope_speech
466,pleeess onnu message ,Non_hope_speech
467,അറിയാവുന്നവർ പറയു കൊറോണ രോഗി കൊറാന്റി ൽ ഒറ്റക്ക് റൂമിൽ കഴിയുമ്പോൾ ജനൽ തുറന്നു ദൂരെ ആളോട് സംസാരിച്ചാൽ കുഴപ്പം ഉണ്ടോ ,Non_hope_speech
468,pubg korean anu ,Non_hope_speech
469,aa red shirt nte mukalil karutha court itta aal valare valiya tholvi aanu ivane okke aarano aavo viliche padanam nadathiyittano ivida ellam nadakkane allallo verum pottatharangal enthokkeyo vilichu parayanu kevin ivide peedanam nadathunnavarkku jeevikkam kola cheyyunnavarkku jeevikkam avar avarude jeevitham thiranjeduthu athu avarude mathram theerumanam athil society kku enthu role aanu ellarem pole avarum manushyar aanu athre ollu ,Non_hope_speech
470,അവസാന നാൾ അടുത്ത് അതിന്ടെ 2 ലക്ഷണങ്ങൾ ,Non_hope_speech
471,tik tok ആദ്യം ഓക്സിവാക്കണം എന്നാൽ രാജ്യം നന്നാവും ,Non_hope_speech
472,achanum ammayum illatha kuttikko ,Non_hope_speech
473,aryan jr കറക്ട് ,Non_hope_speech
