,text,label
2202,junaidh സങ്കിയുടെ തലയിൽ ചാണകം നിങ്ങളുടെ തലയിൽ പുത്തകംഅത്രേof വ്യത്യാസമേ ഞാൻ കാണുന്നുള്ളു പിന്നെ സ്വവർഗ്ഗരതി തെറ്റാണെങ്കിൽ എന്തിനാ നിങ്ങളുടെ ദൈവം അവരെ സൃഷ്ടിച്ചത് എന്തൊക്കെ കോമഡിയാണല്ലേ ,Non_hope_speech
2203,hppy wddng anvsry suryaammanenteyum wdng anvry innale aayirunnuttoonmay 10th ,Hope_speech
2204,ഇത്രെയും കഷ്ടപ്പെട്ട് വളർത്തിയ ആ അമ്മയുടെ മുഖം കണ്ടപ്പോൾ കണ്ണ് നിറഞ്ഞു പോയി ,Hope_speech
2205,ചൈനീസ് version tik tok പകരമായി tik tok ഇന്ത്യൻ version പുറത്താക്കണം ,Non_hope_speech
2206,bro pratapgtech realme narzo 10a 256 gb vare expand cheyammo ,Non_hope_speech
2207,school pilaaar chirikkaan eny vere onnum parayandaa ,Non_hope_speech
2208,aswin ബ്രോ നിങ്ങൾ മൊത്തം വെറൈറ്റി വീഡിയോസ് ആണല്ലോ ,Hope_speech
2209,bro എന്തിനാണ് നട്ടപാതിരക്ക് വീഡിയോ ഇടുന്നത് ഇന്നലത്തെ slender man പേടി ഇത് വരെ മറിയിട്ടില്ല ഇതു പ്രശ്നമില്ല ,Non_hope_speech
2210,ചൈനീസ് നിർമ്മിത ഫോണിൽ കാണുന്ന ലെ ഞാൻnആഹാ അന്തസ്സ് ,Non_hope_speech
2211,കുണ്ടൻ എന്ന വാക്ക് ആവർത്തിച്ചു കമന്റ് ഇടുമ്പോൾ തൃപ്തി തോന്നുന്ന ആളുകളും ഗേ ആളുകളെ ഫെയ്‌സ്ബുക്കിലും യൂടിയൂബിലും ഒക്കെ തേടിപ്പിടിച്ച് കണ്ടെത്തി തെറി വിളിക്കുന്നവരും ഒക്കെ ക്ളോസറ്റട് ഗേ ആണ് ,Non_hope_speech
2212,ഒരു സംശയവുമില്ല ഇടം വലം നോക്കാതെ ചെയ്തിരിക്കും ,Non_hope_speech
2213,morning walk riskyanoo ,Non_hope_speech
2214,kevin aliyan mujiiasiya ,Non_hope_speech
2215,ഹെപ്പറ്ററ്റിസ് b മഞ്ഞപ്പിത്തം പിടിച്ചിട്ടുള്ള ആൾക്ക് കോവിട് 19 വരാൻ സാധ്യത കൂടുതൽ ആണോ ,Non_hope_speech
2216,2 penkuttikalude life poyilla pinne avarum happy ayiarkkum oru dhoshavum undakkatha karyamningal nallathayi jeevich kanikkupinne dr arun kumar epolatheyum pole super ,Hope_speech
2217,rameeze kp share chat kunna ,Non_hope_speech
2218,lokam povandath pole povunnund ningal janicha time maarippoyenne ullu ,Non_hope_speech
2219,ഇൗ അടുത്താണ് ഫിൻലൻഡ് എന്ന രാജ്യത്തിന് 34 വയസ്സുള്ള ഒരു സ്മാർട്ട് സുന്ദരിയായ പ്രധാന മന്ത്രിയെ കിട്ടിയത് ഇൗ യുവതിയെ വളർത്തിയത് ലെസ്ബിയൻ ദമ്പതികൾ ആണ് അപ്പോ പറഞ്ഞു വരുന്നത് ഫിൻലൻഡ് പോലെ അഡ്വാൻസ്ഡ് ആയ ഒരു രാജ്യത്തിന്റെ പ്രധാനമന്ത്രി ആകാൻ ലെസ്ബിയൻ ദമ്പതികൾ വളർത്തിയത് ഒരു പെൺകുട്ടിക്ക് പറ്റുമെങ്കിൽ ,Hope_speech
2220,ശിഹാബ് തങ്ങളെ കുറിച്ച് ഒരു വീഡിയോ ചെയ്യുമോ ,Non_hope_speech
2221,ee lokath kallanmare undakkiyathum sathya santhanmare undakkiyathum padachavan thanneyan nennu paranjal kallanmarkkum veno avarude vazhiyil sanjarikkan ulla anumathinnathalla nallayum cheethayum padachath oruvanan athil ninn manushyane mathram anugrahichuthanna viveka bhudhi upayogichu venam nallayum cheethayum tharam thirichu jeevikkan athanu neraya jeevitha vazhi ,Non_hope_speech
2222,വളരെ നല്ല മെസേജ് thank doctor ,Hope_speech
2223,njanum pubg kk pakaram free fire ,Non_hope_speech
2224,kevinte prasanam relegios aanu ,Non_hope_speech
2225,ithoke pakaram upayogikkan pattunna indian apps oke onu parayavo adutha video il ,Non_hope_speech
2226,sir pinneed nammalu chodicha karyangalu detail aayi video cheyyaranu pathivu apol athu kooduthal aalukalku upakaarappedum ipo mikkavaarum coronaye kurichaavum kooduthal videos ipol athyavashyamaaya kaaryam athaanallo ,Non_hope_speech
2227,ithu padathu kalichondu irunna aale kottitu kondu vannnadha ,Non_hope_speech
2228,heidi saadhiya ye kurichu onnum parayaathadhu endhu kodaanu moleh nee ammayalle aareyum thalli vidaradhu ninakku ennum nalladhu varanamennu praarthikkunnu ,Hope_speech
2229,epic browser banglore madennsendit alternative xender ,Non_hope_speech
2230,അടുത്ത തലമുറയെ ജനിപ്പിച്ച് ഒരു കുടുംബമായി സന്തോഷത്തോടെ ജീവിക്കുന്നതിന്റെ സുഖം ഒന്നു വേറെ തന്നയാണ് എന്നിരുന്നാലും ഈ മാനിസികാവസ്ഥയിലുള്ളവർ ഒരു പെണ്ണിനെ വിവാഹം ചെയ്ത് കുടുംബജീവിതം താറുമാറാക്കുന്നതിലും നല്ലത് ഇങ്ങനെ ജീവിക്കുന്നതാണ് ,Hope_speech
2231,rajan aravind reshmi s nair ,not-malayalam
2232,chelappo vella copy right issues undakum ,Non_hope_speech
2233,njan oru womens collegil padikkunna oralanunjan kadittundu lesbiansinebut avare kanumbol oru arappo veruppo thonnittilla ,Hope_speech
2234,സൂര്യ ചേച്ചി ഒരുപാട് ഞാൻ കരഞ്ഞു ചേച്ചീടെ വാക്കുകൾ കേട്ടു അത്രക്ക് ആത്മാർത്ഥമായി ആണ് ചേച്ചി സംസാരിക്കുന്നത് എത്രയും പെട്ടന്ന് ദൈവം ഒരു കുഞ്ഞിനെ നിങ്ങൾക് തരട്ടെ best soorya chechi ikka എന്റെ brotherum വന്നിരുന്നു നിങ്ങളുടെ മാര്യേജിനു ദീപു g das ,Hope_speech
2235,anaswara krishnan anaswara krishnan vilikko 9562241004 ,Non_hope_speech
2236,happy wedding day ,not-malayalam
2237,ഇതൊന്നും ഒരിക്കലും അംഗീകരിക്കാൻ സാധിക്കില്ലnവേറേ എത്ര നല്ല കാര്യങ്ങൾ ചർച്ചചെയ്യാൻ ഉണ്ട് ,Non_hope_speech
2238,ഞാൻ 20 വയസ് ഉള്ള ബോയ് ആണ് എന്റെ മനസ്സ് bisexual ആയി മാറിയത് fb fake accunt ഉണ്ടാക്കിയത് കൊണ്ട് ആണ് പണ്ടൊക്കെ എനിക്ക് girls ne ലൗ ചെയ്യാൻ പറ്റുമാരുന്നു എന്നാൽ ഇന്ന് എനിക്ക് ഒരു ആ സ്ഥാനത്ത് ഒരു boy നെ കാണാൻ പറ്റൂ തെറ്റ് ആണോ എന്ന് ചോതിച്ചാൽ അറിയില്ല പക്ഷേ എനിക്ക് ഇനി മാറാൻ പറ്റില്ല ,Hope_speech
2239,pubg kalayan patilla sory ,Non_hope_speech
2240,almesh devraj kanikunavar kaanichotte athinetha ,Non_hope_speech
2241,nenju kondano uthamwar cheyane ,Non_hope_speech
2242,വീര ഭദ്രൻ thing താൻ കഴിക്കുന്നത് തന്നെ മറ്റുള്ളവരും കഴിക്കണമെന്നു വാശിപിടിക്കണ്ട ok ,Non_hope_speech
2243,ayinu athu poyi thalli pottichu kalayananadtha pravashyam vangumbo vere ethnklm vangamnippo ee nadakunna karyam chy ,Non_hope_speech
2244,renjeev rococoyou correct ,not-malayalam
2245,ഈ തരത്തിലുള്ള വീഡിയോക്ക് ഡിസ്ലൈക്കടിച്ചവരുടെ അസുഖം മാറാൻ ഏത് മരുന്നായിരിക്കും ഫലിക്കുക ,Non_hope_speech
2246,devi aswathy enthu neru athu onnum arkum parayan kayilla ,Non_hope_speech
2247,bro njan iddam ,Non_hope_speech
2248,ഇവരുടെ ഈ തീരുമാനം മൂലം നാല് പേരുടെ ജീവിതം രക്ഷപെട്ടു ,Hope_speech
2249,oombathe poda china kullanmare ,Non_hope_speech
2250,kutty kutty potti pottinloved ,Non_hope_speech
2251,വണ്ടി കെട്ടലിനെ പ്രോത്സാഹിപ്പിക്കാത്തതിനോ ,Non_hope_speech
2252,evide ok aanubro yude place evide aanu ,Non_hope_speech
2253,mrkevin nde avestarolling floor laughing rolling floor laughing poi chavada maire ,Non_hope_speech
2254,machaa miui 12 updation okke enna varaa ,Non_hope_speech
2255,alshifa alshifa girl alle ,Non_hope_speech
2256,താങ്കളുടെ വീഡിയോസ് എല്ലാം useful ആണ് ബോറടിപ്പിക്കാതെ ഉള്ള അവതരണമാണ് നിങ്ങളെ മറ്റുള്ളവരിൽ നിന്നും വേറിട്ട് നിർത്തുന്നത് ഒരു ചെറിയ കാര്യം ഒന്ന് ശ്രദ്ധിക്കാമോ data എന്ന വാക്ക് ബഹുവചനമാണ് plural ആണ് datas എന്ന് വിഡിയോയിൽ പറയരുത് പ്ളീസ് datum എന്നതിന്റെ plural ആണ് data ഒരു പാട് ആളുകൾ ഈ തെറ്റ് വീഡിയോകളിൽ ആവർത്തിക്കുന്നു ബ്രൊ അങ്ങനെ പറയരുത് ‌ പ്ലീസ്‌ ,Hope_speech
2257,പുലിയാ ചിരിപ്പിക്കല്ലെ ബ്രോ സെൻകുമാർ സാറിന്റെയടുത്ത് നേരെ തിരിച്ചായിരുന്നു കാര്യങ്ങൾ flowers ചാനലിന്റെ ചിലവിൽ സെൻകുമാർ സാർ പരിപാടി അവതരിപ്പിച്ചിട്ടു പോയി മൊട്ടയോട് അദ്ദേഹം ചോദ്യങ്ങൾ ചോദിച്ചു ആർക്കും മനസ്സിലാകാത്ത ഉത്തരങ്ങൾ മണ്ടത്തരങ്ങൾ മൊട്ട പറഞ്ഞുനോർമലായിട്ടുള്ളവർക്ക് അങ്ങനെയാണ് മനസ്സിലായത് കമ്മി സുഡാപ്പികൾക്ക് തിരിച്ചും ,Non_hope_speech
2258,വിവരവും ബോധവുമില്ലാത്ത മനുഷ്യൻ എന്നവകാശപ്പെടുന്ന മനുഷ്യജന്മങ്ങൾ ഇടക്ക് കുറച്ചുപേര് ഒണ്ട് സൂര്യ അവരുടെയൊക്കെ വാക്കുകൾക്ക് ചെവികൊടുക്കരുത് ഈ പറയുന്നവരൊക്കെ ജീവിതത്തിൽ ഒരു മനുഷ്യകുഞ്ഞിനെലും ഒരു നന്മ ചെയ്തിട്ടാണ് വേണ്ടാത്തതൊക്കെ പറയുന്നതെങ്കിൽ എന്തേലുമൊക്കെ ഒരർത്ഥം കണ്ടേനെ പക്ഷേ അങ്ങനെ ഉള്ളവരാരും മറ്റുള്ളവർക്ക് മനസുനൊവുന്ന ഒരു കാര്യവും ചെയ്യൂവെമില്ല പറയുവേല്ല ,Hope_speech
2259,പ്രണയത്തിന് ആണ് പെണ്ണ് വ്യത്യാസം ഇല്ല എന്ന് എനിക്ക് തോന്നുന്നു nഎന്നാലും പെൺകുട്ടികളോട് നല്ല താല്പര്യം ഉണ്ടായിട്ടും 26 വയസ്സ് ആയിട്ടും ഒരു പ്രണയം പോലും ഇല്ലാത്ത എന്റെ അവസ്ഥ ,Hope_speech
2260,ahnaf umar സിറിയയിലും ഇറാഖിലും അഫ്‌ഗാനിലും ഒക്കെ മുസ്ലിങ്ങൾ തമ്മിൽ തല്ലി കോടിക്കണക്കിന് ജീവനുകൾ നഷ്ടപ്പെടുന്ന കാലത്താണ് ബാക്കിയുള്ളവരുടെ നാശം കണ്ടുപിടിക്കാൻ വരുന്നത് nnവിശ്വാസം കടുപ്പിച്ച് കടുപ്പിച്ച് വിശ്വാസികളിൽ തീവ്രവാദ ചിന്താഗതി വളർന്ന് ലോകത്ത് ഒരു രാജ്യത്തും സ്വസ്ഥത കിട്ടാത്തവരാണ് ഇന്നത്തെ മുസ്ലിം സമുദായം പെട്ടവർക്ക് ഇതൊക്കെ അപ്പാടെ മറന്നുകൊണ്ട് ഗേ ആളുകളെ വേട്ടയാടാൻ നടക്കുന്നതിൽ നാണം തോന്നുന്നില്ലേ ആദ്യം നിങ്ങൾ സ്വയം നന്നാകൂ ,Non_hope_speech
2261,edhine oke vedivech kollaanm annum pennum ketta vargangal ,Non_hope_speech
2262,dr rajesh kumar sure ,Non_hope_speech
2263,ഈ ഭൂമിയിൽ മറ്റുള്ളവർക്ക് ബുദ്ധിമുട്ടില്ലാതെ ജീവിക്കാൻ എല്ലാവർക്കും അവകാശം ഉണ്ട് നിങ്ങൾ ചെയ്തത് ശരിയാണ് അല്ലാതെ മറ്റുള്ളവരെ സന്തോഷിപ്പിക്കാൻ പെൺകുട്ടിയെ കല്യാണം ചെയ്തിരുന്നെങ്കിൽ അതു ഏറ്റവും വലിയ തെറ്റായിപ്പോയേനെ ദൈവം അനുഗ്രഹിക്കട്ടെ ,Hope_speech
2264,pub g മാത്രമേ ഉള്ളൂ ചൈനീസ് ആപ്പ് ആയി അതുകളയാൻ തോന്നുന്നില്ല ആകെ ഉള്ള entertainment pub g ആണ്really sorry pub g ഏതേലും ഇന്ത്യൻ കമ്പനി ക്കാരോട് വാങ്ങാൻ പറഹൃദയങ്ങളുമായി പുഞ്ചിരിക്കുന്ന മുഖം ,Non_hope_speech
2265,pavam jawanmarde jeevan poyath michamm ini kure diplomatic charcha undakum poya jeevan poi namak nastammm ,Hope_speech
2266,vipin ns finland il evideya ,not-malayalam
2267,busil vecchu oru incident ondaayathanjn pullikaranod kalippicchupinne ellarum pulliyod deshyappettu ,Non_hope_speech
2268,kandal aanum pennum pole nnne ,Non_hope_speech
2269,suryammede അമ്മ നമ്മുടെ വീട്ടിൽവരാറില്ലേ ,Non_hope_speech
2270,hada athu karyamanu ,Non_hope_speech
2271,shafee md അതെ ഞാൻ അവരെ തെറ്റ് പറഞ്ഞില്ല ,Non_hope_speech
2272,hadeel naufal അപ്പോൾ ഡേറ്റിംഗ് ആപ്പിലൂടെ അവരുമായി ബന്ധപ്പെടുന്നതിന് കുഴപ്പം ഇല്ല അല്ലെഖുർആനും ബൈബിളും ഭഗവത് ഗീതയും ഒക്കെ മനുഷ്യന്റെ നന്മക്ക് വേണ്ടിയുള്ളത് ആണ്അല്ലാതെ തിന്മക്ക് വേണ്ടി ഉള്ളതല്ല സഹോദരാ ,Hope_speech
2273,കറുത്തകോട്ടിട്ടു വന്നവൻ ചമ്മിപോയി ഇവനെ പിടിച്ച് പുറത്തിടൂ ,Non_hope_speech
2274,nikesh eppol happy aayille ,Non_hope_speech
2275,tiktok evide umeyappa ,Non_hope_speech
2276,bro indian apps nnakuricha video irrakuummooo ,Non_hope_speech
2277,20000 രൂപയിൽ താഴെയുളള ഏറ്റവും നല്ല വീഡിയോസ് ആൻഡ് ഫോട്ടോസ് എടുക്കാൻ പറ്റിയ മൊബൈൽ ഏതാണ് പറയോ ചേട്ടാ ,Non_hope_speech
2278,afinoo afinoo eth prakrithi virudhamalla misteradhyam ethenthuva ennulla kaaryam manassilaakk bro ,Hope_speech
2279,nammale polullavark aanungalod matrame pranayam thonulluetra shramichalum namuk ath maatan patillanathe pole aavum avarkum palarkum chilapo ulkollan kazhinjekilla pinne iyaal paranja pole ,Non_hope_speech
2280,kutty m kutty ഏതാണ് താത്ത ,Non_hope_speech
2281,ഇതിൽ ചീത്ത comment ആർക്കെങ്കിലും കഴിയോ ,Non_hope_speech
2282,ഈ കെവിൻ ഇതെന്താ പരസ്പരം ബന്ധം ഇല്ലാതെ സംസാരിക്കുന്നത് വട്ടാണോ ,Non_hope_speech
2283,good wish happy life ahead hugging face ,not-malayalam
2284,kevin sociology main eduttu padichayaalaannu tonunnu ,Non_hope_speech
2285,ഒരു മലയാളി annal iyal onnu paranju tarumo ,Non_hope_speech
2286,saranya bhaskar yesmadhavi kuttiyude ente kadhayil und ,Non_hope_speech
2287,oru like tharramo chetttta ,Non_hope_speech
2288,സത്യമാണ് സഹോദരാ ആരാന്റെ അമമയുടെ ഭ്രാന്ത് കാണാൻ നല്ല ചേലാണ് ഈ വീടിയൊ ഞാൻ കാണുന്നില്ല ,Non_hope_speech
2289,arun sirgud jobrockingn ,not-malayalam
2290,yellam cheithu bro uc browserinu pakaram vere eatha upayokkuka 15 nnam undayirunnu yellam uninstall cheithu ,Non_hope_speech
2291,sangeetha sankaran ano ,Non_hope_speech
2292,dr rajesh kumar sure ,not-malayalam
2293,live ànd let live ,not-malayalam
2294,suryaa amma super love ,not-malayalam
2295,vidmate ചൈനീസ് app ആണോ ,Non_hope_speech
2296,ഒരുപാട് വിലപ്പെട്ട ഇൻഫർമേഷൻ ഡോക്ടറുടെ എല്ലാ വിഡിയോസും ഞങ്ങൾക്ക് എല്ലാവർക്കും വളരെയേറെ ഉപകാരപ്രദമാണ് നന്ദിയുണ്ട് ഇനിയും ഇത് പോലെയുള്ള വീഡിയോസ് പ്രതീക്ഷിക്കുന്നുn ഈശ്വരൻ അനുഗ്രഹിക്കട്ടെ ,Hope_speech
2297,ni ethine patti samsarikkan ayittilla ennu manassilayi ,Non_hope_speech
2298,ashmeer qt edo ,Non_hope_speech
2299,share cheyyan mx playerilum sadikkumallo ,Non_hope_speech
2300,s ഞാൻ ഇപ്പോൾ മതം അല്ലലോ പറഞ്ഞതുnലോകത്തുള്ളനമ്മുടെ മാതാപിതാക്കർ തൊട്ടു എല്ലാവരും ഇങ്ങനെ സ്വവർഗ്ഗാനുരാഗികൾnആയിരുന്നെങ്കിൽ എന്താകുമായിരുന്നു ഇവിടുത്തെ സ്ഥിതി ,Non_hope_speech
2301,great ,not-malayalam
2302,tik tok ഇനി venda ,Non_hope_speech
2303,enthelum paranju poyaal pinne ellaarum koodi chernn raajyadhrohi aakkum ,Hope_speech
2304,kevin talk learn ,not-malayalam
2305,happy wedding anniversary ,not-malayalam
2306,നന്നായിരിക്കട്ടെ ചേട്ടാ നിങ്ങൾ ജീവിക്കു പറയുന്നവർ പറയട്ടെ നിങ്ങൾ നിങ്ങളുടെ അവകാശങ്ങൾ ലഭിക്കുന്നത്‌വരെ പോരാടുക ,Hope_speech
2307,ethu onnum enik ella jaihind ,Non_hope_speech
2308,xender nte alternative zapya aanu njn use cheyyunath ,Non_hope_speech
2309,ഒടുക്കം എല്ലാം ആപ്പായി മാറുമൊ നോട്ട് നിരോധനം പോലെ ,Non_hope_speech
2310,ini instagramum tiktokolikal kolam thondum ,Non_hope_speech
2311,haneefa haneefa poda poori poyi randaksharam padichitt vaa enitt entaduth samsarikk hoe muslim ayirikum thendi ,Non_hope_speech
2312,afinoo afinoo നീ എന്നെ കുറിച്ച് പറഞ്ഞത് കൊണ്ടാണ് തിരിച്ചു നിന്നെ പറ്റി പറഞ്ഞത് ഞാൻ സമഹൂത്തിലെ രണ്ടു വ്യക്‌തികളെ പറ്റി ഒരു ന്യൂസ്‌ ചാനലിൽ ആണ് കമന്റ്‌ ചെയ്ത് അല്ലാണ്ട് നിന്റെ ചാനലിൽ വന്നിട്ട് നിന്നെ പറ്റി അല്ല കമെന്റ് ചെയ്തത് ബട്ട്‌ നീ എന്നെ വ്യക്‌തിപരമായി ആണ് അധിക്ഷേപിക്കാൻ നോക്കിയതു mind ,Non_hope_speech
2313,ningalkk veroru aanine kettaan pattumo avarkum athupoleyanu thonnuka namitha chechi mukalil paranjekkunna pole sexuality choice ,Non_hope_speech
2314,ലെസ്ബിയൻസ് അവരുടെ ഇഷ്ടത്തിന് ജീവിക്കട്ടെ കാരണം ഒരു സാധരണ സ്ത്രീക്ക് ഒരിക്കലും പെണ്ണുങ്ങളോട് പ്രേമം തോന്നില്ല അവർ എത്ര ശ്രെമിച്ചാൽ പോലും അവർക്ക് മാറാൻ പറ്റിയില്ലെങ്കിൽ അവർ ഇങ്ങനെ ജീവിക്കട്ടെ ഈ ലോകത്തിൽ മറ്റുള്ളവർക്ക് വേണ്ടി അത്ര വലിയ ത്യാഗം ആരും സ്വന്തം ജീവിതത്തിൽ ചെയ്യണ്ട സ്വന്തം വികാരങ്ങൾക്ക് തടയണ ഇടുന്ന എത്ര പേരുണ്ട് ,Hope_speech
2315,അരുണിന് പകരം ബ്രിട്ടാസ് ആയലുള്ള അവസ്ഥ ഒന്നു ചിന്തിച്ചു നോക്കിയേ നേർഡ് മുഖം ,Non_hope_speech
2316,dhanya david അതാ ണ് ,Non_hope_speech
2317,anchor sir r massssss ,Non_hope_speech
2318,വരുമെന്നാണ് പല സംഭവങ്ങളും തെളിയിക്കുന്നത് ,Non_hope_speech
2319,arun pranjathu പോലെ palli pramanagalkku vendi vadhikkan vanna sadhajar nari kavin ഈ myrane enthinu ഈ charchaku konduvannu ,Non_hope_speech
2320,kevine ground score ittu vilichuvaratthi vadiyakkikondeirikukayannallo ,Non_hope_speech
2321,vyas deep റീപ്ലേ യും ആയിട്ട് ആമ്പിള്ളേരുടെ മുന്നിൽ വരൂ സഹോദര ഞങ്ങൾ തരാം മറുപടി ,Non_hope_speech
2322,gay എന്നാൽ സ്വവർഗാനുരാഗിയായ പുരുഷൻ അതായത് മനുഷ്യർക്കിടയിൽ ഭൂരിപക്ഷം വരുന്ന ഹെറ്ററോസെക്ഷ്വൽ എതിർലിംഗാഭിമുഖ്യം ആളുകൾക്കിടയിൽ ആണിന് പെണ്ണിനോട് അട്രാക്ഷൻ തോന്നുന്ന പോലെയുള്ള ഒരു ന്യൂനപക്ഷം ആളുകൾക്ക് സ്വന്തം ലിംഗത്തിൽ പെട്ടവരോട് ആണ് പ്രണയം തോന്നുന്നത് ഇതുപോലെ സ്ത്രീകളെ ഇഷ്ടപ്പെടൂന്ന സ്ത്രീയെ ലെസ്ബിയൻ എന്ന് പറയുന്നു ആനിനോടും പെണ്ണിനോടും താല്പര്യം ഉള്ള ആണും പെണ്ണും ആയവരും ഇതേ പോലെ ഉണ്ട് ,Hope_speech
2323,indan mobile ഒന്നു ,Non_hope_speech
2324,bi ,not-malayalam
2325,ഫൂലൻ ദേവിയെക്കുറിച്ചു ഒരു വീഡിയോ ചെയ്യുമോ ചേട്ടാ ,Non_hope_speech
2326,thank sir ,not-malayalam
2327,alhamdulillah alhamdulillah bro nan lesbo alla straight aanunan aa kuttye support chythath aanu bro eni ippo nan lesbo aayirunu enghi thanne bro parana pole chathikilla orikalumellam sontham parents innodu thuranu paranane bro ,Hope_speech
2328,മോട്ടത്തലയൻ pwoli അടി like videokk ,Non_hope_speech
2329,dr chennayil ninnum oru parsel varanund athu 2 3 daysil varumm athu safe anoo kiyyil vagunathuu ndres items anuuu ,Non_hope_speech
2330,vyas deep onനിങ്ങളും അതാണോ nഎന്നാൽ ഒന്ന് മനസ്സിലാകൂ nമാനുഷികമൂല്യങ്ങൾക്ക് പരിഗണന കൊടുത്ത മതം ഇസ്ലാമിന്റെ അത്ര മറ്റേതുണ്ട് ,Non_hope_speech
2331,ആരും സ്വകാര്യതയിൽ തലയിടില്ല sister പക്ഷെ normal ആയ ഒരാളെ abuse ചെയ്യാൻ ശ്രമിക്കുന്നത് കൊണ്ടാണ് ഇതിനെ main ആയിട്ട് വെറുക്കുന്നത് ,Hope_speech
2332,ഒരു സുപ്രഭാതത്തിൽ ഇനി മുതൽ ഞാൻ ഗേ ആയി അല്ലെങ്കിൽ ലെസ്ബിയൻ ആയി ജീവിക്കാം എന്ന് കരുതി അത് പോലെ ജീവിക്കുന്നതല്ല അവർജന്മനാ അങ്ങനെയാണ്we different skin color ,Hope_speech
2333,uc1rerftyt8fuujsdlmrmbkw bro avarudey manasil angny ane tonnunate ipo nammal kashtapette istapette jeevikunnatano seri ivar moolam samoohatil enth presnm ane ullate satayatil namuke purushan ayi sareeravum manasum oru poley work cheyunnate kondane ite tonnatate avarudey avasta manasilakanm manasum sareeravum different ayi marunna avasta ,Hope_speech
2334,idhehathinte judgement pora ,Non_hope_speech
2335,shehzz sabie shedaaa nee ividem vannnoo ,Non_hope_speech
2336,17 തെകയാത്ത പാൽക്കാരൻ പയ്യനെ ബലാൽസംഗം ചെയ്തു കൊന്ന ഹോസ്റ്റൽ ആണോ ,Non_hope_speech
2337,rolling floor laughing rolling floor laughing aa poorane myran enn vilikale ,Non_hope_speech
2338,പണ്ടും ഉണ്ടായിരുന്നു ചില മലയാളം ക്ലാസ്സിക്‌ നോവൽ വായിക്കുമ്പോൾ കാണാം വളരെ മനോഹരമായി വിവരിച്ചിരിക്കുന്നു ഞാൻ വായിക്കുന്നത് 10 ഇൽ പടിക്കുമ്പോഴാണ് അന്ന് സോഷ്യൽ മീഡിയയും മൊബൈൽ ഫോൺ ഒന്നും ഇത്ര കണ്ടു reachable ആയിട്ടില്ലപക്ഷേ ഓർത്തു വെച്ചു ഇതെന്താ ഇങ്ങനൊക്കെ എന്ന് nnഇപ്പോ എല്ലാം മനസിലായി കോമൺ ആണ് ജന്റേഴ്‌സ് നും kind ഓഫ് sexual approach nബാംഗ്ലൂർ ഇൽ എന്റെ ഫ്രണ്ട് ഓഫ് ഫ്രണ്ട് ആണ് ജാസ്മിൻ m മൂസ seach youtube instashe lesbian ma fnds circleഅങ്ങനെ നിരവധി പേർ ഉണ്ട് ഇന്ന് nഇവിടെ ആരെങ്കിലും ലെസ്ബിയൻഗേ ഉണ്ടോ nnധൈര്യസമേതം പറയാൻ nnചോദിക്കാൻ കാരണം പൊതുവെ ഞാൻ ഉൾപ്പടെ ഇങ്ങനെ ഉള്ള vdoz കാണുന്നവരുടെ ഉള്ളിൽ ലെസ്ബിയൻ ഗേ bisexual dominancy ഉണ്ടാവും ,Hope_speech
2339,sangadayi ammede vaakukalile pain ,Hope_speech
2340,കോട്ടിട്ട ചെകുത്താൻ nnikeshsonu alll best dears ,Non_hope_speech
2341,മീ റ്റൂ സോനുവിന് ഒരുപാട് സങ്കടം ആയിട്ടുണ്ടാവും ,Non_hope_speech
2342,kuttye adopt cheytha aaa kutty face cheyyenda naanakedukal koode alogikanam ,Non_hope_speech
2343,നെഞ്ചുറപ്പുള്ള ഇന്ത്യൻ ആർമി ,Non_hope_speech
2344,ഇൗ കോട്ട്‌ ഇട്ട മോയന്തൻ ഏത് സൈഡിൽ ആണ് അവനെ ആരാ അവിടെ കൊണ്ട് ഇരുത്തിയത്‌ ,Non_hope_speech
2345,എന്ത് പഠിക്കാൻ ആണ് ആ കോട്ടിട്ട തെണ്ടി പറയുന്നത് ,Non_hope_speech
2346,sree kutty പറയാം ,Hope_speech
2347,support bro ,not-malayalam
2348,orupad kundan mar comment boxil ivanmark jai vilikunndallo ,Non_hope_speech
2349,sajjad saju അല്ല ,Non_hope_speech
2350,nazuansumanzu tha eatha kattu kozhi ,Non_hope_speech
2351,ath kaliyaaki chirichathallaavare pranayathile kure thamaashakl kettitaann broavide ulla ellaavarum support aayitaa programe kayinjapo pradhikarichath ,Hope_speech
2352,parallel spacein pakaram eth app aan nallath ,Non_hope_speech
2353,ശാസ്ത്രം 2 തട്ടിൽ അല്ലെടാ കോപ്പേ നീ ഏത് നാട്ടിൽ ഉള്ളതാണ് അവിടെ വന്ന് നിനക്കിട്ട് 2 പൊട്ടിക്കാൻ വേണ്ടി ആണ് ,Non_hope_speech
2354,njagade ammmaaaa suryammmaaa ,Hope_speech
2355,കഷ്ടംഅല്ലാതെ എന്തു പറയാൻ ,Non_hope_speech
2356,pubg uyir ,Non_hope_speech
2357,മൈഥിലി സർക്കാർ ayachittund reply mail ,Non_hope_speech
2358,ആദ്യം മൂവായിരം കോടി കൊടുത്തു ചൈനയെകൊണ്ട് പണിയിച്ച പട്ടേൽ പ്രതിമ പൊളിച്ചുകളയു എന്നാൽ ഈ ആപ്പുകൾ ഞാൻ അൺ ഇൻസ്റ്റാൾ ചെയ്യാം ഒന്ന് പോടാപ്പാ ,Non_hope_speech
2359,remya nandhini ,not-malayalam
